unique_ID,Transacted_amount,Orig_OLD_acc_balance,Orig_NEW_acc_balance,Dest_OLD_acc_balance,Dest_NEW_acc_balance,latitude,longitude,total_hrs_from_first_trans,transaction_type,SAR_Fraud
0ec7d331-9769-4b88-86f3-f56abf7bc0af,325668.67,325668.67,0.0,0.0,0.0,44.27804,-88.27205,565.0000000000001,4,0
9330f53f-8263-41fb-934b-fc25d30f9af9,325668.67,325668.67,0.0,0.0,325668.67,44.99012,-123.02621,565.0000000000001,3,0
d51b3a22-9ceb-4cae-938b-71f00c233404,757401.17,757401.17,0.0,0.0,0.0,43.91452,-69.96533,565.0000000000001,4,0
6014463f-6ffa-472c-9387-321d9512343a,757401.17,757401.17,0.0,465267.97,1222669.13,47.80527,-122.24064,565.0000000000001,3,0
d11a862d-0a2d-49e4-84b6-cb71022c1d13,112958.85,112958.85,0.0,0.0,0.0,33.41012,-91.06177,565.0000000000001,4,0
d0530c9b-82ab-46a9-b0fc-c827f7cd6462,112958.85,112958.85,0.0,159150.2,272109.05,28.90054,-81.26367,565.0000000000001,3,0
778878c4-19c0-40f6-a8ff-ead784cc36b6,364715.24,364715.24,0.0,0.0,0.0,47.38093,-122.23484,565.0000000000001,4,0
dfd3dac1-1ce3-43df-9661-6879b51f5d15,364715.24,364715.24,0.0,547144.76,911860.0,37.73604,-120.93549,565.0000000000001,3,0
f914b652-f6e9-4f2c-8f8e-bcec8c1ac98f,1167816.02,1167816.02,0.0,0.0,0.0,27.09978,-82.45426,565.0000000000001,4,0
270c497f-11ab-4d96-96d5-fcbdb3620305,1167816.02,1167816.02,0.0,71833.68,1239649.71,38.06084,-97.92977,565.0000000000001,3,0
52fb403d-072f-4a4f-b8c3-338c2a764352,254947.37,254947.37,0.0,0.0,0.0,39.43534,-84.20299,565.0000000000001,4,0
0c00b79f-8fc0-4676-824f-a9cd78d069ec,254947.37,254947.37,0.0,0.0,254947.37,40.82232,-74.15987,565.0000000000001,3,0
319ce83a-2435-48b9-8ebf-849713dcd188,2202575.1,2202575.1,0.0,0.0,0.0,28.90054,-81.26367,566.0000000000001,4,0
79ee6a8b-1a83-40b8-aca5-b0c3db626067,2202575.1,2202575.1,0.0,1006442.23,3209017.33,41.66394,-83.55521,566.0000000000001,3,0
fcd0b141-dd99-460f-9c95-25ff6158618a,1828.6,1828.6,0.0,0.0,0.0,39.78504,-85.76942,566.0000000000001,4,0
7c4182e6-b5ac-48fa-95e5-33bf1509ac83,92641.52,92641.52,0.0,0.0,0.0,41.14676,-73.49484,566.0000000000001,4,0
2c0f9b02-ee91-4dbe-86b0-39b6cad6b057,92641.52,92641.52,0.0,899062.84,991704.37,41.72059,-87.70172,566.0000000000001,3,0
c4113bd0-2be2-4c8e-b380-26df1ed0564a,175203.45,175203.45,0.0,0.0,0.0,32.5007,-94.74049,567.0000000000001,4,0
cdb4ee5c-a384-4442-9489-478a1fc4ec2d,175203.45,175203.45,0.0,2735776.45,2910979.9,40.68066,-73.47429,567.0000000000001,3,0
cc11b500-fcb1-41c5-86cb-90a972ba42c7,122816.67,122816.67,0.0,0.0,0.0,34.14251,-118.25508,567.0000000000001,4,0
bb0ccf3e-2c45-462d-b0e9-09a54f85f982,122816.67,122816.67,0.0,807810.34,930627.01,33.93113,-117.54866,567.0000000000001,3,0
b36312de-dec6-41b6-ae0b-b3de752e2b25,1893451.73,1893451.73,0.0,0.0,0.0,31.12406,-97.90308,567.0000000000001,4,0
d1585d08-cc0a-4dab-9900-89e8c78931c1,1893451.73,1893451.73,0.0,488873.27,2382324.99,41.66394,-83.55521,567.0000000000001,3,0
705b1fb3-2582-4a9a-aee0-b074674cfd2d,3596.83,3596.83,0.0,0.0,0.0,30.16688,-96.39774,567.0000000000001,4,0
904c6c00-f769-49d8-a357-8362ce78b6fb,3596.83,3596.83,0.0,695666.18,699263.0,43.61062,-72.97261,567.0000000000001,3,0
cdaa9a29-3d94-4934-b556-89e2a0c71456,1839972.36,1839972.36,0.0,0.0,0.0,38.58894,-89.99038,567.0000000000001,4,0
76b70e58-f17a-434b-a9a4-72dbb76782c9,1839972.36,1839972.36,0.0,172909.36,2012881.72,20.88953,-156.47432,567.0000000000001,3,0
01151e85-ca9b-4f8e-9a5a-bc0afcffec4a,7365106.76,7365106.76,0.0,0.0,0.0,41.16704,-73.20483,568.0000000000001,4,0
dc367a2d-5e25-41a1-a671-ccbce64742f5,7365106.76,7365106.76,0.0,300576.97,7665683.73,40.64621,-73.97069,568.0000000000001,3,0
a45033aa-5775-4bff-a379-e1ae7b976f44,112988.36,112988.36,0.0,0.0,0.0,34.06635,-84.67837,568.0000000000001,4,0
9114101d-b4a6-4cc4-aa49-2c3b7610de33,112988.36,112988.36,0.0,70859.52,183847.89,29.84576,-90.10674,568.0000000000001,3,0
8ba4bbec-dc5a-4c57-8c11-6a8dd297294d,2747.85,2747.85,0.0,0.0,0.0,41.75338,-86.11084,568.0000000000001,4,0
b23e32d5-720f-454c-b61e-da750d417e4f,30790.13,30790.13,0.0,0.0,0.0,34.21639,-119.0376,568.0000000000001,4,0
2762d19e-d389-40e8-a8bb-ebc8ae0c30a4,30790.13,30790.13,0.0,148453.03,179243.16,39.43534,-84.20299,568.0000000000001,3,0
a24f651b-fcaf-489d-955a-51ee53db6ad1,66188.66,66188.66,0.0,0.0,0.0,39.08367,-84.50855,568.0000000000001,4,0
abc320ec-1f46-42f8-9017-a443c347a1e9,66188.66,66188.66,0.0,715846.03,782034.69,42.52787,-70.92866,568.0000000000001,3,0
3e0558fb-28f8-489b-b0d3-5f9120ecfd85,2895954.99,2895954.99,0.0,0.0,0.0,38.91817,-78.19444,568.0000000000001,4,0
d11d5e1c-0643-4b50-a4bc-574c4a337e77,2895954.99,2895954.99,0.0,442643.89,3338598.88,40.93121,-73.89875,568.0000000000001,3,0
a280e09a-3d7e-4e97-a7f1-7c1a3fd9ab18,32521.24,32521.24,0.0,0.0,0.0,45.53929,-122.38731,568.0000000000001,4,0
b919877e-d5a0-4c68-9f8f-1fb16913252e,32521.24,32521.24,0.0,327985.18,360506.42,40.82232,-74.15987,568.0000000000001,3,0
9b221430-c866-4d42-97c1-4d8ba5dc0a0f,577301.73,577301.73,0.0,0.0,0.0,31.84568,-102.36764,569.0000000000001,4,0
4a07135d-d818-499b-b4a7-12151647ee5b,577301.73,577301.73,0.0,0.0,577301.73,30.16688,-96.39774,569.0000000000001,3,0
8fbb80e6-2722-459b-bb54-85fd13656106,51416.07,51416.07,0.0,0.0,0.0,40.24537,-75.64963,569.0000000000001,4,0
c0188685-1187-4066-a71f-10ccf33ae6be,51416.07,51416.07,0.0,62726.44,114142.52,39.09112,-94.41551,569.0000000000001,3,0
ac28d81f-f46c-4ebd-9879-44e59c1ca51d,2561698.04,2561698.04,0.0,0.0,0.0,41.85059,-87.882,569.0000000000001,4,0
54868c3f-e855-40b1-9276-dbc673f49b89,2561698.04,2561698.04,0.0,93471.68,2655169.72,38.17492,-122.2608,569.0000000000001,3,0
e0db027a-366e-48e1-9576-54cf50add1fb,22117.99,22117.99,0.0,0.0,0.0,42.30865,-83.48216,569.0000000000001,4,0
b3dcefc2-7626-441a-befc-14e70a0e00a8,22117.99,22117.99,0.0,581228.15,603346.15,43.1009,-75.23266,569.0000000000001,3,0
b936d8b0-46a6-4228-8028-d4fb3c6e6cbb,103053.5,103053.5,0.0,0.0,0.0,41.72059,-87.70172,569.0000000000001,4,0
c7c5084a-12e3-437d-a805-6a0c113d8f4b,15093.69,15093.69,0.0,0.0,0.0,41.75338,-86.11084,569.0000000000001,4,0
696a0574-4515-4b87-9c82-88a9c8c60456,15093.69,15093.69,0.0,700860.28,715953.97,39.08367,-84.50855,569.0000000000001,3,0
434c955e-d1b6-4ba1-917d-3860c90052ed,176626.77,176626.77,0.0,0.0,0.0,33.92946,-116.97725,569.0000000000001,4,0
733082b4-6afb-44ea-9e61-ddbd2e530662,176626.77,176626.77,0.0,3939114.73,4115741.5,36.91023,-121.75689,569.0000000000001,3,0
007bb587-33cd-49d9-b96d-fdc0e158873a,1021194.38,1021194.38,0.0,0.0,0.0,40.68066,-73.47429,570.0000000000001,4,0
f0d7b1f0-4cda-49ee-a4b0-d374893eb216,1021194.38,1021194.38,0.0,0.0,1021194.38,40.63316,-74.13653,570.0000000000001,3,0
09113cea-2241-4bde-9d6c-0efdd0f727ff,2925859.58,2925859.58,0.0,0.0,0.0,35.05266,-78.87836,570.0000000000001,4,0
4db8ecf5-65de-4743-b270-d2f5d060b3db,2925859.58,2925859.58,0.0,148038.26,3073897.84,30.16688,-96.39774,570.0000000000001,3,0
f0c3fd26-d75b-4af5-9199-fbb06754da18,9274.56,9274.56,0.0,0.0,0.0,42.30865,-83.48216,570.0000000000001,4,0
858a9f58-c2e7-43e2-834d-51a4b4c8a18c,9274.56,9274.56,0.0,0.0,9274.56,29.53885,-95.44744,570.0000000000001,3,0
a2ca7a19-53ca-48ee-a2b4-08690002f93d,3712.11,3712.11,0.0,0.0,0.0,41.85059,-87.882,570.0000000000001,4,0
9711f254-f627-4099-a425-18eeb81a0141,1131750.38,1131750.38,0.0,313070.53,1444820.92,33.93113,-117.54866,570.0000000000001,3,0
311d908c-6fb4-44c2-8b75-43346b7ff997,272637.22,272637.22,0.0,0.0,0.0,40.24537,-75.64963,571.0000000000001,4,0
22401855-339e-4a9a-a3d8-a5bdf5ef88b9,272637.22,272637.22,0.0,1236830.95,1509468.17,41.55815,-73.0515,571.0000000000001,3,0
f9049e35-b989-4a13-8a01-24460b56df6f,972723.96,972723.96,0.0,0.0,0.0,33.50921,-111.89903,571.0000000000001,4,0
da4a6431-d159-465c-892d-41eb30b5a32c,972723.96,972723.96,0.0,0.0,972723.96,41.75338,-86.11084,571.0000000000001,3,0
c6e9b472-90e5-4c1f-bfc9-373b2b49477f,1889351.63,1889351.63,0.0,0.0,0.0,47.38093,-122.23484,571.0000000000001,4,0
5f1d0c57-1465-4a93-85df-cc25d689f318,1065787.82,1065787.82,0.0,0.0,0.0,40.2737,-76.88442,571.0000000000001,4,0
8dd0f1c1-ace5-410d-971e-f99f1d54963f,1065787.82,1065787.82,0.0,134877.24,1200665.06,40.65995,-111.99633,571.0000000000001,3,0
387126d3-2457-4481-b417-cd35f12974a6,406864.17,406864.17,0.0,8181429.01,8588293.18,33.72255,-116.37697,571.0000000000001,3,0
733864e2-494b-48f1-a14a-dff16919e5fe,151715.39,151715.39,0.0,0.0,0.0,40.82232,-74.15987,572.0000000000001,4,0
0c3a8532-187b-448c-a3bd-0933141210c2,151715.39,151715.39,0.0,1091370.69,1243086.09,37.73604,-120.93549,572.0000000000001,3,0
07ab2949-1ee3-4b64-b9a4-7488442dcb18,2000718.2,2000718.2,0.0,0.0,0.0,42.16808,-88.42814,572.0000000000001,4,0
e1397537-94b7-41c5-8bd4-85d9a81be336,2000718.2,2000718.2,0.0,10984451.39,12985169.59,41.6764,-91.58045,572.0000000000001,3,0
2e23d13a-7255-4a1a-bd14-07d0d86f14ee,82504.16,82504.16,0.0,0.0,0.0,41.48199,-81.79819,572.0000000000001,4,0
f1b46482-2b55-4571-9906-92953a51d98b,82504.16,82504.16,0.0,190860.62,273364.78,39.96097,-75.60804,572.0000000000001,3,0
4c835416-da66-4d37-bf0c-041918b4fc2b,1351104.53,1351104.53,0.0,0.0,0.0,39.45621,-77.96389,572.0000000000001,4,0
99da7514-ee52-4d35-80e0-b5fb82c0fec5,1351104.53,1351104.53,0.0,0.0,1351104.53,41.80753,-87.65644,572.0000000000001,3,0
51d427b3-cebe-4a96-bbb5-e8d8df70964b,210952.24,210952.24,0.0,0.0,0.0,40.65995,-111.99633,572.0000000000001,4,0
abd5e22b-677a-478e-9bb5-e649e17443ae,210952.24,210952.24,0.0,21234.55,232186.8,32.52515,-93.75018,572.0000000000001,3,0
a6753c80-eb16-4f4b-85d3-fa049033bee9,1068952.42,1068952.42,0.0,0.0,0.0,42.35843,-71.05977,572.0000000000001,4,0
d54df35d-792c-4c55-b88b-0556a7ae6dde,1068952.42,1068952.42,0.0,0.0,1068952.42,29.65163,-82.32483,572.0000000000001,3,0
ffc82705-88cd-4549-96e5-bc3b88159f89,262960.23,262960.23,0.0,0.0,0.0,41.75338,-86.11084,572.0000000000001,4,0
7890d5ea-5565-4c4e-84e6-466d96e878a1,262960.23,262960.23,0.0,0.0,262960.23,41.15376,-87.88754,572.0000000000001,3,0
fbe72f5d-4f22-4905-b6d8-202a1202eab3,340665.18,340665.18,0.0,0.0,0.0,41.85059,-87.882,572.0000000000001,4,0
fae40499-75e5-4ff1-83c9-f55f21956239,340665.18,340665.18,0.0,422032.78,762697.96,40.34912,-111.90466,572.0000000000001,3,0
7f4023e2-225e-4277-850e-3b86d0cf7862,161016.65,161016.65,0.0,0.0,0.0,45.0408,-93.263,572.0000000000001,4,0
fe771c19-8128-4c4d-95ed-59c7d3d9dd9e,161016.65,161016.65,0.0,92806.24,253822.89,41.0051,-73.78458,572.0000000000001,3,0
a41b3c9c-ee32-4f9d-8d30-2092c4043184,1298609.73,1298609.73,0.0,0.0,1298609.73,41.48199,-81.79819,573.0000000000001,3,0
b9d86902-491f-44ca-acd3-5f68b4f59b41,457789.14,457789.14,0.0,0.0,0.0,26.68451,-80.66756,573.0000000000001,4,0
aa740f58-ac23-4637-b306-54fca98092de,457789.14,457789.14,0.0,0.0,457789.14,39.45621,-77.96389,573.0000000000001,3,0
3e4e3c02-0e6a-425f-b68a-e5b8ddd9aa7b,182927.08,182927.08,0.0,0.0,0.0,40.58654,-122.39168,573.0000000000001,4,0
0eda2267-b289-4a99-b539-5197d4ecc274,182927.08,182927.08,0.0,0.0,182927.08,47.4943,-122.24092,573.0000000000001,3,0
06559749-b980-40eb-a1b8-208c16d614d9,438139.79,438139.79,0.0,0.0,0.0,31.12406,-97.90308,573.0000000000001,4,0
bbd8403f-8a62-4ef6-b59a-ccd822756f33,58863.89,58863.89,0.0,37515.88,96379.78,26.18924,-98.15529,574.0000000000001,3,0
7fff3341-2c2b-409c-ac14-9c0de9226f64,56125.55,56125.55,0.0,0.0,0.0,43.1009,-75.23266,574.0000000000001,4,0
422ef599-2f9f-445d-985e-a1dc503885d1,1489916.19,1489916.19,0.0,0.0,0.0,29.65163,-82.32483,575.0000000000001,4,0
aef40543-0b5e-4808-9d41-53428ef7cbe1,1489916.19,1489916.19,0.0,3239862.61,4729778.79,31.12406,-97.90308,575.0000000000001,3,0
46b0b348-c637-49e1-930c-75e564725269,130479.52,130479.52,0.0,0.0,0.0,29.65163,-82.32483,575.0000000000001,4,0
073d240b-8e07-407e-a177-bd5cda5a2697,130479.52,130479.52,0.0,204819.94,335299.46,31.84568,-102.36764,575.0000000000001,3,0
398d95a8-b9bd-49d9-9da9-3c1b31186d67,193545.61,193545.61,0.0,0.0,0.0,35.05266,-78.87836,575.0000000000001,4,0
12fe049f-55af-49f1-9208-868ead7e1b6d,193545.61,193545.61,0.0,183785.02,377330.62,40.2737,-76.88442,575.0000000000001,3,0
45ed9d4b-818c-49d9-9b1b-3943058a5eeb,367263.47,367263.47,0.0,0.0,0.0,35.88264,-80.08199,575.0000000000001,4,0
b02a9c3b-71e8-426e-aed3-4c6ab94aeecb,367263.47,367263.47,0.0,2275172.08,2642435.54,41.0051,-73.78458,575.0000000000001,3,0
045ab519-6753-4128-9052-3658aee4f691,25040.78,25040.78,0.0,0.0,0.0,42.93369,-72.27814,576.0000000000001,4,0
ba04561c-260d-4daf-bfb1-b81a8cab2c2c,25040.78,25040.78,0.0,0.0,25040.78,40.5576,-74.28459,576.0000000000001,3,0
4bd3e780-633d-402d-a7a9-0be328048b89,511389.5,511389.5,0.0,0.0,0.0,36.02506,-86.77917,576.0000000000001,4,0
232ea8f5-745c-4fd3-95e3-8873b5065492,511389.5,511389.5,0.0,0.0,511389.5,33.50921,-111.89903,576.0000000000001,3,0
a0e321f7-9c41-4166-a7b9-2e66aaa97e91,884821.37,884821.37,0.0,0.0,0.0,38.70734,-77.02303,576.0000000000001,4,0
bdd34ecf-046f-42b3-8adb-e24c55cf4b27,884821.37,884821.37,0.0,1628388.92,2513210.29,37.60876,-77.37331,576.0000000000001,3,0
966a5393-3c10-4d77-aa1b-ffc8f64a1efb,1322277.84,1322277.84,0.0,0.0,0.0,34.63915,-120.45794,576.0000000000001,4,0
2985c4e7-e603-4826-8d63-a5e5eb1e05c9,1322277.84,1322277.84,0.0,0.0,1322277.84,42.52787,-70.92866,576.0000000000001,3,0
f39c321c-d19d-4eb9-8028-30d5842fe88d,28284.88,28284.88,0.0,0.0,0.0,38.58894,-89.99038,576.0000000000001,4,0
a67f9872-5ac9-4e0f-b1fb-0701caf74c5e,28284.88,28284.88,0.0,477021.43,505306.31,33.72255,-116.37697,576.0000000000001,3,0
75b117f5-3c3f-44d9-bd65-ef436bddab05,451399.66,451399.66,0.0,0.0,0.0,41.75338,-86.11084,576.0000000000001,4,0
1f227634-8ca6-47a3-aa30-3e6e67529b8b,451399.66,451399.66,0.0,215513.02,666912.68,34.09668,-117.71978,576.0000000000001,3,0
ea4b4c48-7a56-495b-8961-8dfb95f63464,818639.22,818639.22,0.0,0.0,0.0,39.45621,-77.96389,576.0000000000001,4,0
fa7b7b7d-c40f-44e1-9f0a-bb1afd00ad53,818639.22,818639.22,0.0,256864.44,1075503.66,39.96097,-75.60804,576.0000000000001,3,0
bfc9e791-4c48-4190-8392-27d1ce94fb31,681525.62,681525.62,0.0,0.0,0.0,33.45122,-86.99666,577.0000000000001,4,0
8314238e-5fba-4aeb-a124-9266edcedff4,681525.62,681525.62,0.0,2250319.57,2931845.19,37.71715,-122.40433,577.0000000000001,3,0
bbf893fb-5590-4e98-bbbf-f48a9ae2a4ae,141730.2,141730.2,0.0,0.0,0.0,41.50343,-74.01042,577.0000000000001,4,0
c1b8a01e-1cdb-4525-854d-49e0df76d685,141730.2,141730.2,0.0,439133.62,580863.82,40.72816,-74.07764,577.0000000000001,3,0
182a43a9-1579-41f1-b622-a2c8765bf477,1396824.94,1396824.94,0.0,0.0,0.0,35.74788,-95.36969,577.0000000000001,4,0
ee1439c1-cffa-4a7f-b846-2082e9924c77,1396824.94,1396824.94,0.0,25923.43,1422748.37,39.71734,-74.96933,577.0000000000001,3,0
9a033bc2-7436-4d53-ade6-26d706f434bb,113687.0,113687.0,0.0,0.0,0.0,39.32288,-76.72803,577.0000000000001,4,0
8bfaa724-efb6-4834-bd1b-25e16563b4e6,113687.0,113687.0,0.0,737437.72,851124.72,39.78504,-85.76942,577.0000000000001,3,0
450c100a-db76-446b-b968-2f179bd4f740,763170.76,763170.76,0.0,0.0,0.0,45.16024,-93.08883,577.0000000000001,4,0
7cbf4890-71ce-4f82-858c-39e4cbc013fc,763170.76,763170.76,0.0,452739.47,1215910.23,40.68066,-73.47429,577.0000000000001,3,0
f2a979ba-9942-4379-9fac-466aae26b001,727792.98,727792.98,0.0,0.0,0.0,41.8542,-87.66561,577.0000000000001,4,0
278ca51a-bb7a-4476-9223-26ca1a74c371,727792.98,727792.98,0.0,456471.74,1184264.72,35.74788,-95.36969,577.0000000000001,3,0
250d918a-5bdf-4099-9a3c-6dd97d4e49dc,978103.4,978103.4,0.0,0.0,0.0,40.57788,-73.95958,578.0000000000001,4,0
f60c7154-a49f-4bdd-a497-a7eed976d513,978103.4,978103.4,0.0,0.0,978103.4,30.5427,-97.54667,578.0000000000001,3,0
4e544eea-0ceb-4a1a-b76a-a68716619a5b,60633.76,60633.76,0.0,0.0,0.0,33.41012,-91.06177,578.0000000000001,4,0
14339958-abb0-451a-90c0-5f532ce75b02,60633.76,60633.76,0.0,164662.14,225295.9,40.65538,-74.38987,578.0000000000001,3,0
c27403c6-d491-4681-a2fd-1c78f04024da,4961014.03,4961014.03,0.0,0.0,0.0,46.09273,-88.64235,578.0000000000001,4,0
856a010d-0d98-44b6-998a-e4fa00479376,4961014.03,4961014.03,0.0,21847.95,4982861.98,39.32011,-76.51552,578.0000000000001,3,0
2eab4270-4e75-439f-8e87-a73ea4e254aa,190815.79,190815.79,0.0,0.0,0.0,40.56754,-89.64066,578.0000000000001,4,0
3b1df5d8-a86f-452b-b679-6a2ce1aa0a0a,190815.79,190815.79,0.0,1686901.31,1877717.1,39.78504,-85.76942,578.0000000000001,3,0
0c0e8f8a-5d02-4f25-99b6-b71f4c1554ba,68755.57,68755.57,0.0,0.0,0.0,37.71715,-122.40433,578.0000000000001,4,0
900dfa1d-836d-43e7-8359-910f47625bc3,68755.57,68755.57,0.0,1555552.28,1624307.85,40.81,-73.9625,578.0000000000001,3,0
0e443cb8-7b40-4252-89bd-e9607097e99c,152372.18,152372.18,0.0,0.0,0.0,42.4251,-71.06616,578.0000000000001,4,0
7440d1d6-3493-4af5-a6ec-4b6e95ad5c99,152372.18,152372.18,0.0,285322.83,437695.01,33.03699,-117.29198,578.0000000000001,3,0
be9fe2c2-f9f3-46cf-a0cf-33bfabdf68ff,736677.36,736677.36,0.0,0.0,0.0,28.90054,-81.26367,578.0000000000001,4,0
a5955611-76f3-4ac5-abd9-cb593a28a84e,736677.36,736677.36,0.0,190199.92,926877.28,32.52515,-93.75018,578.0000000000001,3,0
d233a0d2-92c0-433a-8d09-fdc906b02871,118106.94,118106.94,0.0,0.0,0.0,33.98154,-81.23621,578.0000000000001,4,0
71dc37a0-1aa7-4854-b067-29da6701eb45,118106.94,118106.94,0.0,1908450.58,2026557.52,38.70734,-77.02303,578.0000000000001,3,0
9bfbfcbe-0a4a-4024-be9a-0884863a5bd4,6274752.67,6274752.67,0.0,0.0,0.0,34.09668,-117.71978,578.0000000000001,4,0
6d21a88e-1bdd-476b-8284-6190ccc7568a,6274752.67,6274752.67,0.0,0.0,6274752.67,42.30865,-83.48216,578.0000000000001,3,0
192cab6c-4db1-4363-9292-d67575ce7b1f,195562.98,195562.98,0.0,0.0,0.0,41.16704,-73.20483,578.0000000000001,4,0
81a296b0-c5fe-4d69-96e3-ff4ee060dcfc,195562.98,195562.98,0.0,1738048.97,1933611.96,41.24255,-82.61573,578.0000000000001,3,0
f393e7fb-e752-45af-bf62-4252168e55e2,3085336.66,3085336.66,0.0,0.0,0.0,32.44874,-99.73314,579.0000000000001,4,0
4118e673-5a5a-4726-afda-3f524eb9bdd8,3085336.66,3085336.66,0.0,0.0,3085336.66,20.88953,-156.47432,579.0000000000001,3,0
6a4845e0-0092-44d9-a296-b67f17a7f9df,150157.6,150157.6,0.0,0.0,0.0,27.71809,-82.35176,579.0000000000001,4,0
1edee43f-ab2a-4a47-aa19-09e2ccd72c22,150157.6,150157.6,0.0,7532593.13,7682750.73,39.71734,-74.96933,579.0000000000001,3,0
91601af2-8383-4cce-8b57-1abe30ecd4bd,1632500.22,1632500.22,0.0,0.0,0.0,41.6764,-91.58045,579.0000000000001,4,0
deb5f2ae-4964-466d-a942-3e6458faa6d6,1632500.22,1632500.22,0.0,4304832.83,5937333.05,26.2173,-80.22588,579.0000000000001,3,0
705dfedb-6d02-4422-bbfe-a30b8991ec28,32372.82,32372.82,0.0,0.0,0.0,41.8542,-87.66561,579.0000000000001,4,0
55e0849d-6e82-42b1-b9e8-44133b876ae1,32372.82,32372.82,0.0,0.0,32372.82,40.34912,-111.90466,579.0000000000001,3,0
15f1dffb-91de-40fc-86a8-020d3a9d73ce,1540624.7,1540624.7,0.0,0.0,0.0,37.95143,-91.77127,579.0000000000001,4,0
c3f51ce1-df40-4480-abcf-c8c015bd8502,1540624.7,1540624.7,0.0,78012.35,1618637.05,40.82232,-74.15987,579.0000000000001,3,0
f3333fe2-3d7a-48cd-b7a4-26d9589d74b0,254564.81,254564.81,0.0,0.0,0.0,35.61452,-88.81395,579.0000000000001,4,0
e8cb2c12-20b0-4180-b04f-7e4b2013a3f7,254564.81,254564.81,0.0,1998631.83,2253196.63,29.84576,-90.10674,579.0000000000001,3,0
3646fc96-1f34-4a6f-8a02-465087d54985,835770.84,835770.84,0.0,0.0,0.0,37.71715,-122.40433,580.0000000000001,4,0
9c04753b-7fa4-426b-9301-59ecac35a3f7,835770.84,835770.84,0.0,1490979.17,2326750.01,34.25628,-78.04471,580.0000000000001,3,0
c69aafd6-1ca5-4c90-ab40-fa00f229b597,105861.07,105861.07,0.0,0.0,0.0,41.24255,-82.61573,580.0000000000001,4,0
d0b6d503-daf0-49b9-9801-e1f174fa4a6b,105861.07,105861.07,0.0,39230.5,145091.57,26.91756,-82.07842,580.0000000000001,3,0
e5679569-73f9-4d9d-b008-2298292d69b7,282500.69,282500.69,0.0,0.0,0.0,41.80753,-87.65644,580.0000000000001,4,0
49e68ce6-b3bc-4163-8597-46885a9b36f0,282500.69,282500.69,0.0,27806.82,310307.51,39.72943,-104.83192,580.0000000000001,3,0
56ec0c47-0dc6-48fd-b788-25ec1f7c3d22,2925111.67,2925111.67,0.0,0.0,0.0,35.25064,-91.73625,580.0000000000001,4,0
aaeeb80e-f20c-4e3a-bc4b-1b7f1857e111,628697.26,628697.26,0.0,0.0,0.0,29.65163,-82.32483,580.0000000000001,4,0
6f6b3478-498c-491a-babc-1da0c752e701,628697.26,628697.26,0.0,0.0,628697.26,32.9156,-117.14392,580.0000000000001,3,0
4f1c4e89-4138-43b0-af91-b6b2cfd957a0,121142.75,121142.75,0.0,0.0,0.0,35.88264,-80.08199,581.0000000000001,4,0
c7fa76d2-a612-45dd-8d40-693267a922b3,121142.75,121142.75,0.0,86601.5,207744.25,46.32374,-120.00865,581.0000000000001,3,0
499b004d-3fea-4a46-9d25-898fb2dea7f1,155002.83,155002.83,0.0,0.0,0.0,34.25807,-88.70464,581.0000000000001,4,0
f94c19c4-c6e8-4d1c-b230-5c6117c74586,155002.83,155002.83,0.0,0.0,155002.83,40.68066,-73.47429,581.0000000000001,3,0
40d73f4f-627d-4bf3-bb6f-acd5842da058,414153.16,414153.16,0.0,0.0,0.0,42.52787,-70.92866,581.0000000000001,4,0
7ccee520-b070-47e7-8f75-8dc1dadfcaef,414153.16,414153.16,0.0,379431.75,793584.91,32.42067,-104.22884,581.0000000000001,3,0
b5e53828-4977-4f7b-85e8-81b3ff04d809,801763.51,801763.51,0.0,0.0,0.0,47.92526,-97.03285,581.0000000000001,4,0
bdfd54d9-252f-437e-9d21-2d34330917e3,801763.51,801763.51,0.0,0.0,801763.51,38.91817,-78.19444,581.0000000000001,3,0
77485081-d1b1-46aa-acf0-de0e31d1c952,2562459.56,2562459.56,0.0,0.0,0.0,47.38093,-122.23484,581.0000000000001,4,0
35c2b5a5-3ad2-4228-9eb1-cb7262441ede,2562459.56,2562459.56,0.0,0.0,2562459.56,28.15112,-82.46148,581.0000000000001,3,0
76c014b6-7d77-42bb-ac2f-09da8516f185,781988.85,781988.85,0.0,0.0,0.0,39.33427,-76.43941,582.0000000000001,4,0
f512d147-405f-40da-b7d8-5b304d072a87,781988.85,781988.85,0.0,0.0,781988.85,40.57788,-73.95958,582.0000000000001,3,0
1a5c42f8-1da6-4f24-971a-47dd086993cf,305710.24,305710.24,0.0,0.0,0.0,44.99012,-123.02621,582.0000000000001,4,0
c9a71e58-0378-440c-b988-27685d7776d3,305710.24,305710.24,0.0,1117926.91,1423637.15,39.72943,-104.83192,582.0000000000001,3,0
2a6b5aa3-0287-4d93-af3c-8de708c33e1d,181543.89,181543.89,0.0,0.0,0.0,34.63915,-120.45794,582.0000000000001,4,0
7d5f29d3-d67a-4154-84fb-740badfc71f5,6106149.52,6106149.52,0.0,0.0,0.0,41.24255,-82.61573,582.0000000000001,4,0
9f42b3e9-8253-4f8d-b2d4-872a2729d283,6106149.52,6106149.52,0.0,2003487.05,8109636.57,40.57788,-73.95958,582.0000000000001,3,0
6cfac1f5-89e6-4814-82d3-2267155c795b,1158373.23,1158373.23,0.0,0.0,0.0,40.68066,-73.47429,582.0000000000001,4,0
